gameid,date,home,away,competition,name,odds,is_cashoutable
3001963273,2023-08-31T09:30:00Z,Hanwha Eagles,Lotte Giants,Coreia do Sul - KBO,Abaixo de 8.5,1.7,False
3001963273,2023-08-31T09:30:00Z,Hanwha Eagles,Lotte Giants,Coreia do Sul - KBO,Acima de 9.5,3.4,False
3001963273,2023-08-31T09:30:00Z,Hanwha Eagles,Lotte Giants,Coreia do Sul - KBO,Abaixo de 9.5,1.3,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Acima de 6.5,1.4,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Abaixo de 6.5,2.9,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Acima de 7.5,1.68,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Abaixo de 7.5,2.15,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Acima de 8.5,1.9,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Abaixo de 8.5,1.85,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Acima de 9.5,2.4,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Abaixo de 9.5,1.55,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Acima de 10.5,2.85,False
3001870878,2023-08-31T17:10:00Z,DET Tigers,NY Yankees,EUA - MLB,Abaixo de 10.5,1.42,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Acima de 6.5,1.38,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Abaixo de 6.5,3.05,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Acima de 7.5,1.6,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Abaixo de 7.5,2.3,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Acima de 8.5,1.85,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Abaixo de 8.5,1.95,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Acima de 9.5,2.25,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Abaixo de 9.5,1.62,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Acima de 10.5,2.7,False
3001870914,2023-08-31T23:05:00Z,WAS Nationals,MIA Marlins,EUA - MLB,Abaixo de 10.5,1.45,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Acima de 6.5,1.35,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Abaixo de 6.5,3.15,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Acima de 7.5,1.58,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Abaixo de 7.5,2.35,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Acima de 8.5,1.8,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Abaixo de 8.5,2.0,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Acima de 9.5,2.2,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Abaixo de 9.5,1.65,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Acima de 10.5,2.6,False
3001870883,2023-09-01T01:40:00Z,SD Padres,SF Giants,EUA - MLB,Abaixo de 10.5,1.48,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Acima de 6.5,1.45,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Abaixo de 6.5,2.7,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Acima de 7.5,1.75,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Abaixo de 7.5,2.05,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Acima de 8.5,2.0,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Abaixo de 8.5,1.78,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Acima de 9.5,2.55,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Abaixo de 9.5,1.5,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Acima de 10.5,3.05,False
3001870934,2023-09-01T02:10:00Z,LA Dodgers,ATL Braves,EUA - MLB,Abaixo de 10.5,1.38,False
