id_x,name_x,date,isLive_x,relativeDesktopUrl,openMarketCount,id_y,name_y,name,lx,odds,line,betTrend
3001882373,Tokyo Yakult Swallows - Chunichi Dragons,2023-07-11T09:00:00Z,False,tokyo-yakult-swallows-chunichi-dragons-m3001882373,13,3145072409,Vencedor do jogo,Tokyo Yakult Swallows,1,1.75,101,92
3001882373,Tokyo Yakult Swallows - Chunichi Dragons,2023-07-11T09:00:00Z,False,tokyo-yakult-swallows-chunichi-dragons-m3001882373,13,3145072409,Vencedor do jogo,Chunichi Dragons,2,2.0,301,8
3001882378,Hokkaido Nippon Ham Fighters - Tohoku Rakuten Golden Eagles,2023-07-11T09:00:00Z,False,hokkaido-nippon-ham-fighters-tohoku-rakuten-golden-eagles-m3001882378,13,3145072548,Vencedor do jogo,Hokkaido Nippon Ham Fighters,1,1.85,101,50
3001882378,Hokkaido Nippon Ham Fighters - Tohoku Rakuten Golden Eagles,2023-07-11T09:00:00Z,False,hokkaido-nippon-ham-fighters-tohoku-rakuten-golden-eagles-m3001882378,13,3145072548,Vencedor do jogo,Tohoku Rakuten Golden Eagles,2,1.9,301,50
3001882379,Hanshin Tigers - Yokohama BayStars,2023-07-11T09:00:00Z,False,hanshin-tigers-yokohama-baystars-m3001882379,13,3145072579,Vencedor do jogo,Hanshin Tigers,1,1.6,101,82
3001882379,Hanshin Tigers - Yokohama BayStars,2023-07-11T09:00:00Z,False,hanshin-tigers-yokohama-baystars-m3001882379,13,3145072579,Vencedor do jogo,Yokohama BayStars,2,2.25,301,18
3001882372,Orix Buffaloes - Chiba Lotte Marines,2023-07-11T09:00:00Z,False,orix-buffaloes-chiba-lotte-marines-m3001882372,13,3145072517,Vencedor do jogo,Orix Buffaloes,1,1.72,101,88
3001882372,Orix Buffaloes - Chiba Lotte Marines,2023-07-11T09:00:00Z,False,orix-buffaloes-chiba-lotte-marines-m3001882372,13,3145072517,Vencedor do jogo,Chiba Lotte Marines,2,2.05,301,12
3001882374,Yomiuri Giants - Hiroshima Toyo Carp,2023-07-11T09:00:00Z,False,yomiuri-giants-hiroshima-toyo-carp-m3001882374,13,3145072347,Vencedor do jogo,Yomiuri Giants,1,1.95,101,31
3001882374,Yomiuri Giants - Hiroshima Toyo Carp,2023-07-11T09:00:00Z,False,yomiuri-giants-hiroshima-toyo-carp-m3001882374,13,3145072347,Vencedor do jogo,Hiroshima Toyo Carp,2,1.8,301,69
3001882375,SSG Landers - Doosan Bears,2023-07-11T09:30:00Z,False,ssg-landers-doosan-bears-m3001882375,14,3145072378,Vencedor do jogo,SSG Landers,1,1.9,101,48
3001882375,SSG Landers - Doosan Bears,2023-07-11T09:30:00Z,False,ssg-landers-doosan-bears-m3001882375,14,3145072378,Vencedor do jogo,Doosan Bears,2,1.82,301,52
3001882370,LG Twins - Hanwha Eagles,2023-07-11T09:30:00Z,False,lg-twins-hanwha-eagles-m3001882370,14,3145072285,Vencedor do jogo,LG Twins,1,1.35,101,97
3001882370,LG Twins - Hanwha Eagles,2023-07-11T09:30:00Z,False,lg-twins-hanwha-eagles-m3001882370,14,3145072285,Vencedor do jogo,Hanwha Eagles,2,3.0,301,3
3001882371,Kiwoon Heroes - KT Wiz,2023-07-11T09:30:00Z,False,kiwoon-heroes-kt-wiz-m3001882371,14,3145072316,Vencedor do jogo,Kiwoon Heroes,1,1.55,101,93
3001882371,Kiwoon Heroes - KT Wiz,2023-07-11T09:30:00Z,False,kiwoon-heroes-kt-wiz-m3001882371,14,3145072316,Vencedor do jogo,KT Wiz,2,2.35,301,7
3001882377,KIA Tigers - Samsung Lions,2023-07-11T09:30:00Z,False,kia-tigers-samsung-lions-m3001882377,14,3145072473,Vencedor do jogo,KIA Tigers,1,1.65,101,88
3001882377,KIA Tigers - Samsung Lions,2023-07-11T09:30:00Z,False,kia-tigers-samsung-lions-m3001882377,14,3145072473,Vencedor do jogo,Samsung Lions,2,2.2,301,12
3001882376,NC Dinos - Lotte Giants,2023-07-11T09:30:00Z,False,nc-dinos-lotte-giants-m3001882376,14,3145072442,Vencedor do jogo,NC Dinos,1,1.6,101,79
3001882376,NC Dinos - Lotte Giants,2023-07-11T09:30:00Z,False,nc-dinos-lotte-giants-m3001882376,14,3145072442,Vencedor do jogo,Lotte Giants,2,2.25,301,21
3001919547,Liga Americana All Stars - National League All Stars,2023-07-12T00:00:00Z,False,liga-americana-all-stars-national-league-all-stars-m3001919547,10,3148758017,Vencedor do jogo,Liga Americana All Stars,1,1.82,101,95
3001919547,Liga Americana All Stars - National League All Stars,2023-07-12T00:00:00Z,False,liga-americana-all-stars-national-league-all-stars-m3001919547,10,3148758017,Vencedor do jogo,National League All Stars,2,1.95,301,5
